96
0.000000,-3.000000,0.000000
0.571199,-2.459359,0.000000
1.142397,-2.090368,0.000000
1.713596,-2.010179,0.000000
2.284795,-2.244250,0.000000
2.855993,-2.718267,0.000000
3.427192,-3.281733,0.000000
3.998391,-3.755750,0.000000
4.569589,-3.989821,0.000000
5.140788,-3.909632,0.000000
5.711987,-3.540641,0.000000
6.283185,-3.000000,0.000000
0.000000,1.000000,0.000000
0.571199,0.841254,0.000000
1.142397,0.415415,0.000000
1.713596,-0.142315,0.000000
2.284795,-0.654861,0.000000
2.855993,-0.959493,0.000000
3.427192,-0.959493,0.000000
3.998391,-0.654861,0.000000
4.569589,-0.142315,0.000000
5.140788,0.415415,0.000000
5.711987,0.841254,0.000000
6.283185,1.000000,0.000000
0.000000,3.000000,0.000000
0.571199,3.540641,0.000000
1.142397,3.909632,0.000000
1.713596,3.989821,0.000000
2.284795,3.755750,0.000000
2.855993,3.281733,0.000000
3.427192,2.718267,0.000000
3.998391,2.244250,0.000000
4.569589,2.010179,0.000000
5.140788,2.090368,0.000000
5.711987,2.459359,0.000000
6.283185,3.000000,0.000000
0.000000,7.000000,0.000000
0.571199,6.841254,0.000000
1.142397,6.415415,0.000000
1.713596,5.857685,0.000000
2.284795,5.345139,0.000000
2.855993,5.040507,0.000000
3.427192,5.040507,0.000000
3.998391,5.345139,0.000000
4.569589,5.857685,0.000000
5.140788,6.415415,0.000000
5.711987,6.841254,0.000000
6.283185,7.000000,0.000000
0.000000,-3.000000,0.000000
0.000000,-2.459359,0.571199
0.000000,-2.090368,1.142397
0.000000,-2.010179,1.713596
0.000000,-2.244250,2.284795
0.000000,-2.718267,2.855993
0.000000,-3.281733,3.427192
0.000000,-3.755750,3.998391
0.000000,-3.989821,4.569589
0.000000,-3.909632,5.140788
0.000000,-3.540641,5.711987
0.000000,-3.000000,6.283185
0.000000,1.000000,0.000000
0.000000,0.841254,0.571199
0.000000,0.415415,1.142397
0.000000,-0.142315,1.713596
0.000000,-0.654861,2.284795
0.000000,-0.959493,2.855993
0.000000,-0.959493,3.427192
0.000000,-0.654861,3.998391
0.000000,-0.142315,4.569589
0.000000,0.415415,5.140788
0.000000,0.841254,5.711987
0.000000,1.000000,6.283185
0.000000,3.000000,0.000000
0.000000,3.540641,0.571199
0.000000,3.909632,1.142397
0.000000,3.989821,1.713596
0.000000,3.755750,2.284795
0.000000,3.281733,2.855993
0.000000,2.718267,3.427192
0.000000,2.244250,3.998391
0.000000,2.010179,4.569589
0.000000,2.090368,5.140788
0.000000,2.459359,5.711987
0.000000,3.000000,6.283185
0.000000,7.000000,0.000000
0.000000,6.841254,0.571199
0.000000,6.415415,1.142397
0.000000,5.857685,1.713596
0.000000,5.345139,2.284795
0.000000,5.040507,2.855993
0.000000,5.040507,3.427192
0.000000,5.345139,3.998391
0.000000,5.857685,4.569589
0.000000,6.415415,5.140788
0.000000,6.841254,5.711987
0.000000,7.000000,6.283185
