100000
0.000000,-3.000000,0.000000
0.000503,-2.999497,0.000000
0.001005,-2.998995,0.000000
0.001508,-2.998492,0.000000
0.002011,-2.997989,0.000000
0.002513,-2.997487,0.000000
0.003016,-2.996984,0.000000
0.003519,-2.996481,0.000000
0.004022,-2.995978,0.000000
0.004524,-2.995476,0.000000
0.005027,-2.994973,0.000000
0.005530,-2.994470,0.000000
0.006032,-2.993968,0.000000
0.006535,-2.993465,0.000000
0.007038,-2.992962,0.000000
0.007540,-2.992460,0.000000
0.008043,-2.991957,0.000000
0.008546,-2.991454,0.000000
0.009049,-2.990952,0.000000
0.009551,-2.990449,0.000000
0.010054,-2.989946,0.000000
0.010557,-2.989444,0.000000
0.011059,-2.988941,0.000000
0.011562,-2.988438,0.000000
0.012065,-2.987936,0.000000
0.012567,-2.987433,0.000000
0.013070,-2.986930,0.000000
0.013573,-2.986428,0.000000
0.014075,-2.985925,0.000000
0.014578,-2.985422,0.000000
0.015081,-2.984920,0.000000
0.015584,-2.984417,0.000000
0.016086,-2.983914,0.000000
0.016589,-2.983412,0.000000
0.017092,-2.982909,0.000000
0.017594,-2.982407,0.000000
0.018097,-2.981904,0.000000
0.018600,-2.981401,0.000000
0.019102,-2.980899,0.000000
0.019605,-2.980396,0.000000
0.020108,-2.979894,0.000000
0.020610,-2.979391,0.000000
0.021113,-2.978888,0.000000
0.021616,-2.978386,0.000000
0.022119,-2.977883,0.000000
0.022621,-2.977381,0.000000
0.023124,-2.976878,0.000000
0.023627,-2.976376,0.000000
0.024129,-2.975873,0.000000
0.024632,-2.975370,0.000000
0.025135,-2.974868,0.000000
0.025637,-2.974365,0.000000
0.026140,-2.973863,0.000000
0.026643,-2.973360,0.000000
0.027146,-2.972858,0.000000
0.027648,-2.972355,0.000000
0.028151,-2.971853,0.000000
0.028654,-2.971350,0.000000
0.029156,-2.970848,0.000000
0.029659,-2.970345,0.000000
0.030162,-2.969843,0.000000
0.030664,-2.969340,0.000000
0.031167,-2.968838,0.000000
0.031670,-2.968336,0.000000
0.032172,-2.967833,0.000000
0.032675,-2.967331,0.000000
0.033178,-2.966828,0.000000
0.033681,-2.966326,0.000000
0.034183,-2.965823,0.000000
0.034686,-2.965321,0.000000
0.035189,-2.964819,0.000000
0.035691,-2.964316,0.000000
0.036194,-2.963814,0.000000
0.036697,-2.963311,0.000000
0.037199,-2.962809,0.000000
0.037702,-2.962307,0.000000
0.038205,-2.961804,0.000000
0.038708,-2.961302,0.000000
0.039210,-2.960800,0.000000
0.039713,-2.960298,0.000000
0.040216,-2.959795,0.000000
0.040718,-2.959293,0.000000
0.041221,-2.958791,0.000000
0.041724,-2.958288,0.000000
0.042226,-2.957786,0.000000
0.042729,-2.957284,0.000000
0.043232,-2.956782,0.000000
0.043734,-2.956279,0.000000
0.044237,-2.955777,0.000000
0.044740,-2.955275,0.000000
0.045243,-2.954773,0.000000
0.045745,-2.954271,0.000000
0.046248,-2.953769,0.000000
0.046751,-2.953266,0.000000
0.047253,-2.952764,0.000000
0.047756,-2.952262,0.000000
0.048259,-2.951760,0.000000
0.048761,-2.951258,0.000000
0.049264,-2.950756,0.000000
0.049767,-2.950254,0.000000
0.050270,-2.949752,0.000000
0.050772,-2.949250,0.000000
0.051275,-2.948748,0.000000
0.051778,-2.948246,0.000000
0.052280,-2.947744,0.000000
0.052783,-2.947242,0.000000
0.053286,-2.946740,0.000000
0.053788,-2.946238,0.000000
0.054291,-2.945736,0.000000
0.054794,-2.945234,0.000000
0.055296,-2.944732,0.000000
0.055799,-2.944230,0.000000
0.056302,-2.943728,0.000000
0.056805,-2.943226,0.000000
0.057307,-2.942724,0.000000
0.057810,-2.942222,0.000000
0.058313,-2.941720,0.000000
0.058815,-2.941219,0.000000
0.059318,-2.940717,0.000000
0.059821,-2.940215,0.000000
0.060323,-2.939713,0.000000
0.060826,-2.939211,0.000000
0.061329,-2.938710,0.000000
0.061831,-2.938208,0.000000
0.062334,-2.937706,0.000000
0.062837,-2.937204,0.000000
0.063340,-2.936703,0.000000
0.063842,-2.936201,0.000000
0.064345,-2.935699,0.000000
0.064848,-2.935198,0.000000
0.065350,-2.934696,0.000000
0.065853,-2.934195,0.000000
0.066356,-2.933693,0.000000
0.066858,-2.933191,0.000000
0.067361,-2.932690,0.000000
0.067864,-2.932188,0.000000
0.068367,-2.931687,0.000000
0.068869,-2.931185,0.000000
0.069372,-2.930684,0.000000
0.069875,-2.930182,0.000000
0.070377,-2.929681,0.000000
0.070880,-2.929179,0.000000
0.071383,-2.928678,0.000000
0.071885,-2.928177,0.000000
0.072388,-2.927675,0.000000
0.072891,-2.927174,0.000000
0.073393,-2.926672,0.000000
0.073896,-2.926171,0.000000
0.074399,-2.925670,0.000000
0.074902,-2.925168,0.000000
0.075404,-2.924667,0.000000
0.075907,-2.924166,0.000000
